2	2	200	384615.384615	73.36	378.96	612.00	377	559	589	601
2	2	500	150647.785478	71.83	404.34	1290.00	287	1248	1282	1288
2	2	500	77960.551961	37.17	806.48	7200.00	363	7131	7160	7161
2	2	500	142734.798744	68.06	420.56	1217.00	365	524	553	559
2	2	1000	77112.893276	73.54	396.08	786.00	388	676	780	785
2	2	1000	85528.566541	81.57	355.86	497.00	323	475	489	496
2	2	1000	75007.500750	71.53	406.03	1178.00	359	1076	1142	1175
2	5	10	1742524.569596	16.62	14.26	2039.00	3	12	77	199
2	5	10	1872238.448289	17.86	21.83	1303.00	3	53	869	1261
2	5	10	1801931.670751	17.18	17.98	1156.00	3	41	300	690
2	5	20	1729744.689684	32.99	6.69	272.00	3	11	173	253
2	5	20	1743010.527784	33.25	31.14	995.00	3	8	72	117
2	5	20	1828019.888856	34.87	10.58	347.00	4	79	257	341
2	5	50	1127268.628114	53.75	132.70	1614.00	6	1412	1570	1603
2	5	50	1501276.084672	71.59	6.55	136.00	3	12	17	25
2	5	50	1349709.812390	64.36	15.83	327.00	4	125	270	324
2	5	100	689464.975179	65.75	362.05	903.00	549	848	895	900
2	5	100	625703.916907	59.67	392.73	1556.00	17	180	230	833
2	5	100	665690.320863	63.49	369.33	1121.00	545	1080	1106	1118
2	5	200	395507.040025	75.44	354.20	712.00	486	682	703	711
2	5	200	312578.144536	59.62	429.92	1209.00	558	1058	1199	1207
2	5	200	370864.856846	70.74	378.34	907.00	495	881	902	906
2	5	500	183418.928833	87.46	320.48	737.00	367	690	731	736
2	5	500	110448.420588	52.67	525.07	3346.00	385	3211	3319	3344
2	5	500	192012.288786	91.56	305.44	575.00	355	546	564	569
2	5	1000	101214.574899	96.53	294.35	556.00	346	539	546	552
2	5	1000	82372.322900	78.56	368.66	1300.00	356	1218	1282	1297
2	5	1000	82182.774490	78.38	347.76	1038.00	386	908	1021	1028
5	1	10	794596.742153	7.58	1318.56	7088.00	298	4835	6623	7000
5	1	10	1289989.680083	12.30	226.06	3072.00	3	2214	2758	3067
5	1	10	1521560.512462	14.51	37.26	805.00	3	222	692	790
5	1	20	731678.763756	13.96	1089.73	2267.00	1134	1993	2244	2265
5	1	20	826582.906265	15.77	764.29	1468.00	679	1375	1442	1459
5	1	20	744801.287017	14.21	1032.77	3335.00	976	2315	2418	3297
5	1	50	253800.664958	12.10	2031.22	5781.00	1980	4652	5673	5765
5	1	50	388757.143413	18.54	1337.71	2943.00	1113	2656	2910	2938
5	1	50	328795.949234	15.68	1682.43	2799.00	1663	2520	2635	2797
5	1	100	277546.489037	26.47	997.09	1498.00	950	1394	1416	1465
5	1	100	144705.235435	13.80	2035.93	3872.00	1958	3564	3740	3864
5	1	100	232861.400894	22.21	1241.83	3234.00	979	2344	3227	3232
5	1	200	78978.960005	15.06	1965.50	4080.00	1867	3521	3909	4065
5	1	200	93769.926109	17.89	1574.55	4061.00	1083	3349	3729	4026
5	1	200	80590.567680	15.37	1924.11	4076.00	1645	3770	3958	4043
5	1	500	44316.419233	21.13	1359.07	3204.00	1080	2997	3094	3181
5	1	500	23756.354825	11.33	2697.23	4424.00	3035	3978	4350	4416
5	1	500	63710.499490	30.38	911.43	2553.00	831	1196	2225	2523
5	1	1000	13404.825737	12.78	2303.00	4505.00	2442	3751	4257	4484
5	1	1000	32059.502437	30.57	978.38	2419.00	806	2099	2392	2416
5	1	1000	13748.728243	13.11	2275.08	3588.00	2814	3435	3508	3585
5	2	10	1065416.577882	10.16	184.36	9954.00	4	1119	1633	7557
5	2	10	1498756.032493	14.29	21.09	648.00	4	115	290	411
5	2	10	1671290.570579	15.94	15.56	578.00	4	42	468	547
5	2	20	648424.328881	12.37	1439.70	3057.00	1713	2514	2766	2860
5	2	20	835645.285289	15.94	461.81	1277.00	549	1072	1220	1266
5	2	20	739710.625203	14.11	948.17	3350.00	752	1812	3190	3308
5	2	50	373733.976156	17.82	1417.02	2713.00	1322	2337	2477	2494
5	2	50	375685.626268	17.91	1379.35	3128.00	2451	2994	3083	3114
5	2	50	424646.481804	20.25	1233.24	2710.00	933	1622	1665	1679
5	2	100	161118.809010	15.37	1780.71	2809.00	1947	2089	2659	2803
5	2	100	179327.164479	17.10	1598.58	2114.00	1674	1823	1968	2010
5	2	100	199728.369418	19.05	1399.01	2428.00	1543	2196	2346	2421
5	2	200	106869.576369	20.38	1380.42	2964.00	1306	2582	2785	2929
5	2	200	98537.700524	18.79	1528.64	2619.00	1686	2019	2492	2582
5	2	200	93562.874251	17.85	1590.48	3117.00	1686	2430	2978	3086
5	2	500	47165.361758	22.49	1332.50	1932.00	1433	1775	1856	1871
5	2	500	44111.160124	21.03	1377.09	2922.00	712	1550	1628	1641
5	2	500	36980.880885	17.63	1653.67	2920.00	1411	2165	2813	2879
5	2	1000	17102.202764	16.31	1793.07	3200.00	1772	2674	3120	3169
5	2	1000	18872.197479	18.00	1567.93	4110.00	1363	3281	3777	4107
5	2	1000	24037.305899	22.92	1234.93	3254.00	1163	2482	3170	3228
5	5	10	774749.368579	7.39	121.89	12530.00	12	185	614	756
5	5	10	1172635.380755	11.18	18.28	371.00	11	65	185	272
5	5	10	1182816.048448	11.28	34.99	609.00	12	216	364	512
5	5	20	1001963.849144	19.11	43.48	722.00	13	199	360	467
5	5	20	971100.062150	18.52	59.02	1090.00	12	265	388	1086
5	5	20	1034853.878632	19.74	47.96	477.00	12	228	329	408
5	5	50	371457.226700	17.71	1267.98	3608.00	878	2178	2334	2452
5	5	50	334638.423184	15.96	1491.63	4018.00	1507	3402	3735	3819
5	5	50	321729.618429	15.34	1692.07	2450.00	1736	2024	2094	2177
5	5	100	203450.520833	19.40	1402.17	2151.00	1487	1700	1756	1789
5	5	100	196811.651250	18.77	1425.73	2007.00	1579	1810	1913	1928
5	5	100	202028.364782	19.27	1401.42	2180.00	1483	1660	1782	1828
5	5	200	110810.691015	21.14	1348.38	1840.00	1466	1653	1781	1795
5	5	200	105851.469218	20.19	1368.54	2788.00	1309	1886	2315	2382
5	5	200	112102.596296	21.38	1318.91	2059.00	1480	1729	1844	1942
5	5	500	46240.636271	22.05	1332.78	1848.00	1442	1590	1768	1818
5	5	500	38380.349261	18.30	1426.90	6363.00	1441	1569	6002	6320
5	5	500	39379.380956	18.78	1556.49	2554.00	1828	2393	2510	2539
5	5	1000	18029.062849	17.19	1740.54	3440.00	1715	3205	3381	3421
5	5	1000	21395.866319	20.40	1448.43	1983.00	1500	1771	1849	1978
5	5	1000	22681.908909	21.63	1369.56	1888.00	1432	1632	1790	1845
