1.0	1.0	10.0	2009000.32144	19.16	3.69	250.0	0.0	1.0	157.0	219.0
1.0	1.0	10.0	1948937.8288830002	18.59	2.03	321.0	0.0	1.0	34.0	283.0
1.0	1.0	10.0	2060156.571899	19.65	4.56	510.0	0.0	1.0	164.0	474.0
1.0	1.0	10.0	2006031.57407	19.13333	3.42667	360.33333	0.0	1.0	118.33333	325.33333
1.0	1.0	20.0	1956334.6114720001	37.31	0.96	146.0	0.0	1.0	5.0	110.0
1.0	1.0	20.0	2000320.0512080002	38.15	0.54	137.0	0.0	1.0	2.0	18.0
1.0	1.0	20.0	1890216.240738	36.05	7.92	341.0	0.0	4.0	243.0	325.0
1.0	1.0	20.0	1948956.96781	37.17	3.14	208.0	0.0	2.0	83.33333	151.0
1.0	1.0	50.0	1628929.793126	77.67	0.56	137.0	1.0	1.0	1.0	7.0
1.0	1.0	50.0	1622060.0162209999	77.35	13.08	330.0	1.0	104.0	271.0	324.0
1.0	1.0	50.0	1431844.215349	68.28	67.89	1072.0	1.0	808.0	1029.0	1068.0
1.0	1.0	50.0	1560944.6749	74.43333	27.17667	513.0	1.0	304.33333	433.66667	466.33333
1.0	1.0	100.0	1066098.081023	101.67	25.27	223.0	1.0	185.0	207.0	221.0
1.0	1.0	100.0	1054852.320675	100.6	58.03	351.0	1.0	299.0	327.0	350.0
1.0	1.0	100.0	1197891.710589	114.24	5.88	131.0	1.0	26.0	32.0	33.0
1.0	1.0	100.0	1106280.7041	105.50333	29.72667	235.0	1.0	170.0	188.66667	201.33333
1.0	1.0	200.0	564588.979223	107.69	238.84	476.0	242.0	450.0	466.0	475.0
1.0	1.0	200.0	567408.079891	108.22	238.67	636.0	234.0	610.0	632.0	635.0
1.0	1.0	200.0	546567.55575	104.25	261.64	409.0	259.0	382.0	392.0	399.0
1.0	1.0	200.0	559521.53829	106.72	246.38333	507.0	245.0	480.66667	496.66667	503.0
1.0	1.0	500.0	275633.958104	131.43	210.19	276.0	214.0	242.0	262.0	274.0
1.0	1.0	500.0	270270.27027	128.87	220.37	407.0	219.0	334.0	395.0	405.0
1.0	1.0	500.0	248756.21890500002	118.62	239.93	641.0	224.0	578.0	629.0	638.0
1.0	1.0	500.0	264886.81576	126.30667	223.49667	441.33333	219.0	384.66667	428.66667	439.0
1.0	1.0	1000.0	125786.163522	119.96	238.21	617.0	217.0	561.0	612.0	616.0
1.0	1.0	1000.0	128998.968008	123.02	230.52	728.0	196.0	671.0	700.0	727.0
