100.0	0.01	0.973070929070929
100.0	0.01	0.9938276309846432
100.0	0.01	0.9864197530864198
100.0	0.01	0.9539659331043865
100.0	0.01	0.9723067920280578
100.0	0.01	0.975925925925926
100.0	0.01	0.953528018800523
100.0	0.01	0.9601337628572021
100.0	0.01	0.9481481481481481
100.0	0.01	0.8669277452006597
100.0	0.01	0.91968400276062
100.0	0.01	0.9154320987654321
100.0	0.01	0.8661267323795752
100.0	0.01	0.8552133016505665
100.0	0.01	0.8944444444444445
100.0	0.01	0.9951933096891761
100.0	0.01	0.9884630764901503
100.0	0.01	0.9861182061182061
100.0	0.01	0.9660418403058475
100.0	0.01	0.9730133267297906
100.0	0.01	0.972984852984853
100.0	0.01	0.9421023419553095
100.0	0.01	0.9730942536795983
100.0	0.01	0.9621948321948322
100.0	0.01	0.9178754463006945
100.0	0.01	0.9035707052800179
100.0	0.01	0.9012295812295811
100.0	0.01	0.8843340374402353
100.0	0.01	0.8808208197501571
100.0	0.01	0.8842441342441344
100.0	0.01	0.9576904301042233
100.0	0.01	0.9691143689986282
100.0	0.01	0.9783950617283951
100.0	0.1	0.9694530290842893
100.0	0.1	0.9722493224932249
100.0	0.1	0.9654320987654321
100.0	0.01	0.9808661120671223
100.0	0.01	0.9267748187419707
100.0	0.01	0.9450617283950618
100.0	0.01	0.9082441229261655
100.0	0.01	0.9350999289992719
100.0	0.01	0.9382716049382717
100.0	0.01	0.8728276412443875
100.0	0.01	0.8735434709135093
100.0	0.01	0.888888888888889
100.0	0.01	0.9769203457646561
100.0	0.01	0.9845710013835522
100.0	0.01	0.9864197530864198
100.0	0.001	0.9769515669515669
100.0	0.001	0.9784591460992792
100.0	0.001	0.962962962962963
100.0	0.01	0.9389095454130798
100.0	0.01	0.9535831686556621
100.0	0.01	0.962962962962963
100.0	0.01	0.9238184007679027
100.0	0.01	0.9130274931142192
100.0	0.01	0.9333333333333332
100.0	0.01	0.8956661729097342
100.0	0.01	0.8892898994077794
100.0	0.01	0.8851851851851851
100.0	0.01	1.0
100.0	0.01	0.9802537115533907
100.0	0.01	0.9775618682467758
1.0	0.1	0.8542634662502697
1.0	0.1	0.8515389664924593
1.0	0.1	0.8597333565702335
100.0	0.01	0.8826054986550098
100.0	0.01	0.8813274516984432
100.0	0.01	0.8743203206692227
100.0	0.01	0.7935442078424105
100.0	0.01	0.7432846673590248
100.0	0.01	0.7988846287905192
100.0	0.1	0.7590971319484554
100.0	0.1	0.8294911296102443
100.0	0.1	0.8015772046009062
100.0	0.01	0.9914335895776936
100.0	0.01	0.9914386826695593
100.0	0.01	0.988339129208863
100.0	0.001	0.974320828853243
100.0	0.001	0.952329137632786
100.0	0.001	0.9622758993397401
100.0	0.01	0.93770916476128
100.0	0.01	0.9488070112145788
100.0	0.01	0.9509598439812965
100.0	0.01	0.9356027178147053
100.0	0.01	0.9262126094632864
100.0	0.01	0.9444506449869593
100.0	0.01	0.8929417583412242
100.0	0.01	0.921066902918889
100.0	0.01	0.9118676425667896
100.0	0.01	0.9850093295089671
100.0	0.01	0.9965753424657534
100.0	0.01	0.9907393265819217
100.0	0.01	0.9850689063403937
100.0	0.01	0.9845995690526405
100.0	0.01	0.981483939942198
100.0	0.01	0.9592972413851021
100.0	0.01	0.9692301818733486
100.0	0.01	0.9605647454122511
100.0	0.01	0.9380554508725958
100.0	0.01	0.9435637784632375
100.0	0.01	0.9447866491223949
100.0	0.01	0.901850528135174
100.0	0.01	0.9077703207216099
100.0	0.01	0.9187222444136374
1.0	0.1	0.98928952072596
1.0	0.1	0.9794641185451696
1.0	0.1	0.9821706337084987
100.0	0.01	0.9786613496769697
100.0	0.01	0.9812059590297995
100.0	0.01	0.9818240560163536
100.0	0.01	0.9440416615994083
100.0	0.01	0.9484804876777606
100.0	0.01	0.9574772668530744
100.0	0.01	0.9209061771795634
100.0	0.01	0.9368911535026471
100.0	0.01	0.9269537583119905
100.0	0.01	0.9401039320695291
100.0	0.01	0.9110381680961408
100.0	0.01	0.9142713644587512
100.0	0.01	0.9935767259415373
100.0	0.01	0.9777348276450673
100.0	0.01	0.9852545877487723
100.0	0.01	0.9828625246123546
100.0	0.01	0.9811161403289969
100.0	0.01	0.9869669165158956
100.0	0.01	0.9485998853414294
100.0	0.01	0.9263719960375699
100.0	0.01	0.9506173782278718
100.0	0.01	0.9355271929791655
100.0	0.01	0.9383865353718648
100.0	0.01	0.9475316619281469
100.0	0.01	0.9057975049935423
100.0	0.01	0.908033077988916
100.0	0.01	0.912555511172725
100.0	0.01	0.9850074037130245
100.0	0.01	0.9914405455534866
100.0	0.01	0.9873070325900514
100.0	0.01	0.9657642294674311
100.0	0.01	0.981186758268952
100.0	0.01	0.9814815902629291
100.0	0.01	0.953165540610049
100.0	0.01	0.9520073397788297
100.0	0.01	0.9598757019666815
100.0	0.01	0.9357814152953854
100.0	0.01	0.9350085941993695
100.0	0.01	0.9441046547146315
100.0	0.01	0.907923564540164
100.0	0.01	0.9126280878158811
100.0	0.01	0.910491317935102
