0.95 (+/- 0.07)
0.97 (+/- 0.03)
-60.97 (+/- 37.18)
-59258.27 (+/- 94478.60)
-12.59 (+/- 3.07)
0.9648555492927042
0.9648597930777153
56.49946496622128
67158.77511488512
9.802405270270356
0.92 (+/- 0.25)
0.96 (+/- 0.09)
-197.23 (+/- 192.31)
-1085635.76 (+/- 2791160.88)
-27.88 (+/- 13.18)
0.9845772673272287
0.9846392880391696
94.09867529487175
80723.85667866081
26.860000833333356
0.98 (+/- 0.03)
0.98 (+/- 0.03)
-54.46 (+/- 51.00)
-36710.24 (+/- 48728.78)
-8.55 (+/- 2.89)
0.994510608372487
0.9945108750869035
38.113912839506156
10097.500011891163
9.330002500000035
0.96 (+/- 0.05)
0.95 (+/- 0.08)
-69.56 (+/- 43.93)
-86825.37 (+/- 136178.30)
-9.06 (+/- 2.99)
0.9937086799978891
0.9938948980884251
42.95028837742503
17282.919673778386
8.54611166666669
0.93 (+/- 0.09)
0.93 (+/- 0.09)
-43.67 (+/- 27.74)
-16801.81 (+/- 29300.67)
-8.23 (+/- 4.05)
0.8524132833557171
0.8589867123426596
53.186359407894734
23718.11827020296
7.962778333333333
0.94 (+/- 0.08)
0.93 (+/- 0.06)
-359.93 (+/- 161.19)
-1879349.69 (+/- 2619959.33)
-53.07 (+/- 8.13)
0.9810856310459414
0.9810966013922401
281.91314286450364
598942.9448236888
60.55606227272722
0.96 (+/- 0.03)
0.97 (+/- 0.03)
-70.62 (+/- 26.97)
-81621.16 (+/- 98923.33)
-12.86 (+/- 3.80)
0.9818074645815467
0.9819708977870609
57.339347411149156
39056.267061865
11.243097142857167
0.97 (+/- 0.04)
0.97 (+/- 0.04)
-65.85 (+/- 14.47)
-43829.65 (+/- 59405.19)
-15.29 (+/- 3.00)
0.9796452013612618
0.9798084899551659
70.16214571950938
53205.48314482689
17.271412690217318
0.95 (+/- 0.05)
0.96 (+/- 0.03)
-283.12 (+/- 99.62)
-991288.96 (+/- 969081.14)
-41.07 (+/- 13.35)
0.9901785553869293
0.9901812684144762
230.4242370833333
322351.09562282125
50.99833416666593
0.99 (+/- 0.01)
0.98 (+/- 0.02)
-59.10 (+/- 22.38)
-39770.58 (+/- 40532.17)
-11.59 (+/- 3.01)
0.9768186290735605
0.9768998206632528
67.29680194238915
65797.69196454575
10.815832500000042
