0.99 (+/- 0.01)
0.99 (+/- 0.01)
-2.17 (+/- 1.42)
-38.08 (+/- 39.37)
-0.49 (+/- 0.13)
0.9748444940274241
0.9748527433668438
2.5330523353909458
59.81521856273708
0.3780566666666658
0.96 (+/- 0.05)
0.96 (+/- 0.03)
-4.58 (+/- 1.69)
-91.81 (+/- 99.50)
-1.50 (+/- 0.70)
0.9578227145468139
0.9578270577595707
4.269790410256411
76.55986359186846
1.6891674999999964
0.98 (+/- 0.01)
0.98 (+/- 0.04)
-2.21 (+/- 0.30)
-44.17 (+/- 62.62)
-0.77 (+/- 0.18)
0.9821531809776198
0.9823588973018954
2.232971632863022
35.48339690691854
0.6478333333333381
0.98 (+/- 0.02)
0.99 (+/- 0.01)
-1.65 (+/- 0.61)
-19.99 (+/- 30.90)
-0.49 (+/- 0.27)
0.9878324596764774
0.9878807813164627
1.8063338374485605
24.799969856153005
0.6416666666666657
0.98 (+/- 0.04)
0.98 (+/- 0.04)
-2.09 (+/- 1.00)
-34.60 (+/- 51.79)
-0.88 (+/- 0.43)
0.993716824579841
0.9937315386022688
1.863385565789474
15.385883412769033
0.5944450000000074
0.98 (+/- 0.03)
0.98 (+/- 0.03)
-2.77 (+/- 1.80)
-86.07 (+/- 115.89)
-0.42 (+/- 0.18)
0.9626339863618666
0.9626426859218654
3.489644440639269
117.6027817670845
0.6150000000000002
0.97 (+/- 0.02)
0.97 (+/- 0.02)
-2.39 (+/- 0.96)
-99.23 (+/- 123.13)
-0.44 (+/- 0.10)
0.9646037077984005
0.9646060227753166
2.657753498613829
121.73830220019141
0.4582857142857151
0.96 (+/- 0.08)
0.95 (+/- 0.07)
-2.20 (+/- 1.21)
-68.87 (+/- 75.28)
-0.34 (+/- 0.10)
0.9676474007659454
0.9678554708472175
2.2751371194824954
101.25135985384216
0.3024999999999949
0.95 (+/- 0.05)
0.96 (+/- 0.04)
-3.04 (+/- 2.10)
-87.02 (+/- 95.30)
-0.72 (+/- 0.39)
0.9431770487068235
0.9434149889761928
3.2957648915525115
113.4438753292746
0.7658349999999992
0.98 (+/- 0.03)
0.98 (+/- 0.03)
-1.67 (+/- 0.76)
-29.66 (+/- 48.29)
-0.35 (+/- 0.10)
0.9895966619219669
0.9896072829629984
1.601370825913242
15.244481468921606
0.3408337499999945
