0.85
0.85
-0.10
-0.02
-0.08
0.86
0.86
0.10
0.02
0.08
0.83
0.83
0.1
0.02
0.07
0.80
0.80
-0.12
-0.02
-0.10
0.80
0.80
0.12
0.02
0.10
0.84
0.87
0.12
0.02
0.1
0.84
0.83
-0.11
-0.02
-0.09
0.84
0.84
0.11
0.02
0.09
0.84
0.85
0.11
0.02
0.1
0.86
0.86
-0.11
-0.02
-0.09
0.86
0.86
0.11
0.02
0.09
0.82
0.82
0.11
0.02
0.1
0.32
0.55
-0.15
-0.05
-0.11
0.56
0.57
0.15
0.06
0.11
0.77
0.8
0.12
0.02
0.08
0.82
0.82
-0.12
-0.03
-0.08
0.82
0.82
0.12
0.03
0.09
0.81
0.82
0.1
0.02
0.07
0.84
0.84
-0.11
-0.02
-0.08
0.84
0.84
0.11
0.02
0.08
0.83
0.83
0.13
0.03
0.1
0.83
0.83
-0.11
-0.02
-0.09
0.83
0.83
0.11
0.02
0.09
0.86
0.86
0.11
0.02
0.08
0.84
0.84
-0.12
-0.02
-0.09
0.84
0.84
0.12
0.02
0.09
0.83
0.83
0.12
0.03
0.08
0.82
0.82
-0.12
-0.02
-0.09
0.82
0.82
0.12
0.02
0.09
0.85
0.85
0.12
0.03
0.09
