0.95
0.95
-0.12
-0.02
-0.11
0.95
0.95
0.12
0.02
0.11
0.9
0.91
0.14
0.05
0.1
0.93
0.93
-0.12
-0.02
-0.11
0.93
0.93
0.12
0.02
0.12
0.93
0.93
0.1
0.01
0.1
0.94
0.94
-0.12
-0.02
-0.12
0.94
0.94
0.12
0.02
0.12
0.95
0.95
0.11
0.02
0.11
0.94
0.94
-0.12
-0.05
-0.11
0.94
0.94
0.12
0.02
0.11
0.94
0.94
0.12
0.02
0.11
0.93
0.94
-0.09
-0.02
-0.07
0.93
0.94
0.09
0.02
0.07
0.95
0.95
0.09
0.02
0.07
0.93
0.93
-0.13
-0.03
-0.12
0.93
0.93
0.13
0.03
0.12
0.92
0.92
0.12
0.02
0.12
0.94
0.94
-0.13
-0.02
-0.12
0.94
0.94
0.13
0.02
0.12
0.94
0.95
0.13
0.02
0.12
0.94
0.94
-0.12
-0.02
-0.12
0.94
0.94
0.12
0.02
0.12
0.94
0.94
0.12
0.02
0.11
0.93
0.93
-0.13
-0.03
-0.12
0.93
0.93
0.13
0.03
0.12
0.95
0.95
0.11
0.02
0.1
0.95
0.94
-0.12
-0.02
-0.11
0.95
0.95
0.12
0.02
0.11
0.92
0.92
0.12
0.02
0.12
