0.85
0.86
-0.10
-0.02
-0.08
0.82
0.82
0.09
0.02
0.07
0.80
0.80
-0.12
-0.02
-0.10
0.83
0.83
0.12
0.02
0.1
0.84
0.84
-0.11
-0.02
-0.09
0.88
0.88
0.12
0.02
0.1
0.87
0.87
-0.11
-0.02
-0.09
0.88
0.88
0.11
0.02
0.09
0.32
0.69
-0.15
-0.04
-0.12
0.72
0.73
0.14
0.03
0.09
0.81
0.81
-0.12
-0.03
-0.09
0.81
0.82
0.13
0.03
0.09
0.84
0.84
-0.11
-0.02
-0.08
0.88
0.88
0.11
0.02
0.08
0.83
0.83
-0.11
-0.02
-0.09
0.84
0.84
0.11
0.02
0.09
0.83
0.83
-0.12
-0.03
-0.09
0.8
0.8
0.13
0.03
0.11
0.82
0.82
-0.12
-0.02
-0.09
0.77
0.77
0.12
0.02
0.1
