0.89
0.89
-0.18
-0.08
-0.11
0.91
0.91
0.17
0.06
0.1
0.86
0.86
-0.24
-0.12
-0.19
0.92
0.92
0.18
0.06
0.12
0.86
0.86
-0.17
-0.08
-0.12
0.78
0.78
0.21
0.1
0.14
0.83
0.85
-0.19
-0.11
-0.12
0.9
0.91
0.16
0.05
0.12
0.74
0.73
-0.33
-0.22
-0.22
0.71
0.72
0.32
0.22
0.18
0.88
0.88
-0.22
-0.11
-0.14
0.9
0.9
0.21
0.09
0.13
0.87
0.87
-0.16
-0.07
-0.10
0.85
0.85
0.18
0.08
0.1
0.86
0.86
-0.18
-0.07
-0.12
0.87
0.87
0.17
0.08
0.11
0.88
0.88
-0.20
-0.09
-0.14
0.9
0.9
0.17
0.06
0.12
0.83
0.83
-0.17
-0.08
-0.12
0.85
0.85
0.17
0.08
0.11
