0.77
0.77
-0.20
-0.07
-0.18
0.83
0.83
0.17
0.06
0.13
0.81
0.81
-0.18
-0.07
-0.13
0.74
0.74
0.2
0.1
0.13
0.79
0.79
-0.17
-0.06
-0.14
0.62
0.62
0.2
0.09
0.16
0.83
0.83
-0.16
-0.05
-0.13
0.76
0.76
0.17
0.05
0.13
0.58
0.60
-0.21
-0.11
-0.14
0.73
0.74
0.2
0.08
0.14
0.84
0.84
-0.17
-0.06
-0.12
0.79
0.79
0.17
0.08
0.1
0.76
0.77
-0.20
-0.07
-0.17
0.72
0.72
0.22
0.08
0.19
0.77
0.77
-0.20
-0.07
-0.16
0.78
0.79
0.17
0.06
0.13
0.87
0.87
-0.15
-0.05
-0.10
0.89
0.89
0.13
0.04
0.08
0.79
0.79
-0.18
-0.06
-0.14
0.8
0.8
0.17
0.06
0.13
