1	1	100	16384	1048576	705815.923207	67.31	290.51	979.00	248	794	949	974
1	1	100	16384	1048576	1153934.918071	110.05	7.61	137.00	1	31	49	68
1	1	100	16384	1048576	846883.468835	80.77	129.59	1320.00	1	1250	1302	1319
1	1	100	16384	5000000	1020616.452337	97.33	47.46	475.00	3	190	272	348
1	1	100	16384	5000000	1176470.588235	112.20	5.53	136.00	1	36	63	67
1	1	100	16384	5000000	1019160.211985	97.19	91.27	355.00	14	268	305	310
1	1	100	16384	10000000	1006238.679815	95.96	74.53	609.00	3	530	580	608
1	1	100	16384	10000000	1170138.076293	111.59	1.48	133.00	1	4	30	40
1	1	100	16384	10000000	1127904.353711	107.57	29.75	283.00	1	230	271	282
1	1	100	200000	1048576	1271617.497457	121.27	16.44	355.00	1	161	326	352
1	1	100	200000	1048576	1277139.208174	121.80	21.21	399.00	1	235	367	395
1	1	100	200000	1048576	1250312.578145	119.24	22.28	431.00	1	215	357	420
1	1	100	200000	5000000	1256913.021619	119.87	19.70	402.00	1	200	361	398
1	1	100	200000	5000000	1237317.495669	118.00	25.27	531.00	1	307	489	527
1	1	100	200000	5000000	1213886.865744	115.77	22.94	506.00	1	266	453	501
1	1	100	200000	10000000	1292991.983450	123.31	12.19	327.00	1	82	279	321
1	1	100	200000	10000000	1350256.548744	128.77	0.78	160.00	1	1	6	29
1	1	100	200000	10000000	1168770.453483	111.46	28.64	398.00	1	266	372	394
1	1	100	500000	1048576	1215066.828676	115.88	28.42	558.00	1	392	518	554
1	1	100	500000	1048576	1408054.069276	134.28	0.72	136.00	1	1	4	18
1	1	100	500000	1048576	987361.769352	94.16	69.61	1327.00	1	1105	1293	1325
1	1	100	500000	5000000	1291989.664083	123.21	0.72	130.00	1	1	5	15
1	1	100	500000	5000000	1355748.373102	129.29	0.72	139.00	1	1	6	18
1	1	100	500000	5000000	1221597.849988	116.50	27.07	516.00	1	383	503	514
1	1	100	500000	10000000	1385425.325575	132.12	0.80	136.00	1	1	3	34
1	1	100	500000	10000000	1305142.260506	124.47	16.24	367.00	1	142	320	365
1	1	100	500000	10000000	1456027.955737	138.86	0.78	133.00	1	1	5	16
1	1	500	16384	1048576	258665.287118	123.34	229.87	828.00	198	808	826	827
1	1	500	16384	1048576	285143.997719	135.97	203.19	260.00	214	245	251	259
1	1	500	16384	1048576	276014.352746	131.61	209.57	263.00	215	243	252	261
1	1	500	16384	5000000	279798.545048	133.42	205.67	267.00	203	249	260	265
1	1	500	16384	5000000	269905.533063	128.70	216.97	451.00	194	396	431	450
1	1	500	16384	5000000	242777.373149	115.77	244.50	1102.00	186	1072	1100	1102
1	1	500	16384	10000000	250125.062531	119.27	236.53	759.00	206	735	756	758
1	1	500	16384	10000000	127275.041364	60.69	470.12	694.00	559	662	674	685
1	1	500	16384	10000000	137023.842149	65.34	442.86	554.00	465	511	534	551
1	1	500	200000	1048576	160230.732254	76.40	366.97	472.00	394	436	455	465
1	1	500	200000	1048576	128106.584678	61.09	468.32	2455.00	356	2376	2425	2454
1	1	500	200000	1048576	201045.436269	95.87	277.92	391.00	307	363	377	390
1	1	500	200000	5000000	182083.029862	86.82	316.75	503.00	341	395	465	501
1	1	500	200000	5000000	175131.348511	83.51	320.28	509.00	357	429	485	506
1	1	500	200000	5000000	154798.761610	73.81	377.55	1667.00	316	1616	1659	1667
1	1	500	200000	10000000	160102.465578	76.34	372.37	1382.00	326	1298	1357	1382
1	1	500	200000	10000000	182515.057492	87.03	314.00	428.00	344	382	402	427
1	1	500	200000	10000000	167476.134651	79.86	347.17	495.00	369	438	486	492
1	1	500	500000	1048576	169779.286927	80.96	339.12	462.00	361	409	437	446
1	1	500	500000	1048576	146799.765120	70.00	404.95	2067.00	307	1970	2012	2040
1	1	500	500000	1048576	186323.830818	88.85	308.71	409.00	331	383	390	402
1	1	500	500000	5000000	182348.650620	86.95	314.96	646.00	337	446	587	642
1	1	500	500000	5000000	168804.861580	80.49	341.29	665.00	367	511	617	660
1	1	500	500000	5000000	129903.871135	61.94	457.47	2971.00	291	2886	2942	2968
1	1	500	500000	10000000	201653.559185	96.16	276.83	404.00	301	362	391	401
1	1	500	500000	10000000	152532.031727	72.73	388.44	1898.00	311	1832	1880	1889
1	1	500	500000	10000000	195924.764890	93.42	289.15	420.00	309	374	399	417
1	1	1000	16384	1048576	90171.325518	85.99	335.57	593.00	318	514	573	592
1	1	1000	16384	1048576	80906.148867	77.16	351.24	1059.00	342	507	1042	1055
1	1	1000	16384	1048576	90991.810737	86.78	331.60	429.00	346	397	410	427
1	1	1000	16384	5000000	88873.089229	84.76	339.48	733.00	345	590	692	733
1	1	1000	16384	5000000	67439.978419	64.32	416.76	2200.00	351	790	2180	2195
1	1	1000	16384	5000000	102145.045965	97.41	292.27	457.00	295	381	443	457
1	1	1000	16384	10000000	93475.415966	89.15	320.34	412.00	336	391	410	411
1	1	1000	16384	10000000	90628.965017	86.43	330.34	822.00	330	735	794	820
1	1	1000	16384	10000000	86028.905712	82.04	350.70	788.00	346	654	751	787
1	1	1000	200000	1048576	82304.526749	78.49	366.51	1018.00	392	845	981	1016
1	1	1000	200000	1048576	81168.831169	77.41	370.76	559.00	390	466	538	554
1	1	1000	200000	1048576	70771.408351	67.49	433.48	2136.00	336	2094	2123	2134
1	1	1000	200000	5000000	92472.720547	88.19	323.38	637.00	347	526	609	635
1	1	1000	200000	5000000	77833.125778	74.23	392.29	1680.00	320	1639	1672	1677
1	1	1000	200000	5000000	92199.889360	87.93	325.72	449.00	350	415	443	448
1	1	1000	200000	10000000	86655.112652	82.64	347.83	596.00	363	426	537	595
1	1	1000	200000	10000000	88214.537756	84.13	338.75	445.00	357	420	437	441
1	1	1000	200000	10000000	68054.988431	64.90	454.11	2513.00	329	2431	2487	2512
1	1	1000	500000	1048576	96637.031310	92.16	310.07	804.00	312	782	798	803
1	1	1000	500000	1048576	89477.451682	85.33	333.27	495.00	352	416	472	490
1	1	1000	500000	1048576	88292.424510	84.20	339.81	573.00	356	437	558	570
1	1	1000	500000	5000000	80515.297907	76.79	369.25	942.00	365	438	892	921
1	1	1000	500000	5000000	87827.156157	83.76	347.62	435.00	356	405	419	431
1	1	1000	500000	5000000	87596.355992	83.54	345.04	437.00	363	418	428	433
1	1	1000	500000	10000000	84602.368866	80.68	357.55	1112.00	395	1028	1103	1108
1	1	1000	500000	10000000	79529.187212	75.84	386.41	604.00	381	445	568	603
1	1	1000	500000	10000000	81779.522408	77.99	369.63	1029.00	366	780	985	1003
1	2	100	16384	1048576	164701.231965	15.71	2.15	26653.00	1	11	20	29
1	2	100	16384	1048576	1351716.680184	128.91	0.89	135.00	1	1	7	22
1	2	100	16384	1048576	1374759.417102	131.11	1.38	135.00	1	4	17	27
1	2	100	16384	5000000	1247504.990020	118.97	30.01	385.00	1	254	364	383
1	2	100	16384	5000000	1344809.037117	128.25	1.07	137.00	1	2	17	34
1	2	100	16384	5000000	1391207.568169	132.68	0.93	133.00	1	2	6	24
1	2	100	16384	10000000	1398992.725238	133.42	2.75	133.00	1	16	29	37
1	2	100	16384	10000000	1341921.631777	127.98	2.75	135.00	1	19	47	57
1	2	100	16384	10000000	1219214.825652	116.27	36.76	590.00	1	499	587	590
1	2	100	200000	1048576	1240387.000744	118.29	36.85	629.00	1	569	622	627
1	2	100	200000	1048576	1378169.790518	131.43	1.30	133.00	1	3	19	28
1	2	100	200000	1048576	1250625.312656	119.27	26.00	437.00	1	342	419	435
1	2	100	200000	5000000	696864.111498	66.46	214.56	1253.00	40	1215	1234	1249
